"Team","split","input","game_code","stats"
"Alabama","net100","Defensive_3Ppct","Missouri 20230121",10.7
"Alabama","net100","Defensive_3Ppct","Mississippi State 20230125",20
"Alabama","net100","Defensive_3Ppct","Oklahoma 20230128",69.2
"Alabama","net100","Defensive_3Ppct","Vanderbilt 20230131",10
"Alabama","net100","Defensive_3Ppct","Florida 20230208",28.6
"Alabama","net100","Defensive_3Ppct","Auburn 20230211",29.2
"Alabama","net100","Defensive_3Ppct","Tennessee 20230215",26.1
"Alabama","net100","Defensive_3Ppct","Arkansas 20230225",50
"Alabama","net100","Defensive_3Ppct","Auburn 20230301",60
"Alabama","net100","Defensive_3Ppct","Texas A&M 20230304",25
"Alabama","net100","Defensive_3Ppct","Mississippi State 20230310",7.7
"Alabama","net100","Defensive_3Ppct","Missouri 20230311",28
"Alabama","net100","Defensive_3Ppct","Texas A&M 20230312",33.3
"Alabama","net100","Defensive_3Ppct","Maryland 20230318",12.5
"Alabama","net100","Defensive_3Ppct","San Diego State 20230324",35.3
"Alabama","wins","Defensive_3Ppct","Longwood 20221107",38.5
"Alabama","wins","Defensive_3Ppct","Liberty 20221111",27.6
"Alabama","wins","Defensive_3Ppct","South Alabama 20221115",8.7
"Alabama","wins","Defensive_3Ppct","Jacksonville State 20221118",37.5
"Alabama","wins","Defensive_3Ppct","Michigan State 20221124",28.6
"Alabama","wins","Defensive_3Ppct","North Carolina 20221127",30.4
"Alabama","wins","Defensive_3Ppct","South Dakota State 20221203",30
"Alabama","wins","Defensive_3Ppct","Houston 20221210",23.1
"Alabama","wins","Defensive_3Ppct","Memphis 20221213",8.3
"Alabama","wins","Defensive_3Ppct","Jackson St. 20221220",31.6
"Alabama","wins","Defensive_3Ppct","Mississippi State 20221228",37.5
"Alabama","wins","Defensive_3Ppct","Ole Miss 20230103",8.3
"Alabama","wins","Defensive_3Ppct","Kentucky 20230107",25
"Alabama","wins","Defensive_3Ppct","Arkansas 20230111",20
"Alabama","wins","Defensive_3Ppct","LSU 20230114",38.1
"Alabama","wins","Defensive_3Ppct","Vanderbilt 20230117",18.2
"Alabama","wins","Defensive_3Ppct","Missouri 20230121",10.7
"Alabama","wins","Defensive_3Ppct","Mississippi State 20230125",20
"Alabama","wins","Defensive_3Ppct","Vanderbilt 20230131",10
"Alabama","wins","Defensive_3Ppct","LSU 20230204",25.9
"Alabama","wins","Defensive_3Ppct","Florida 20230208",28.6
"Alabama","wins","Defensive_3Ppct","Auburn 20230211",29.2
"Alabama","wins","Defensive_3Ppct","Georgia 20230218",30.8
"Alabama","wins","Defensive_3Ppct","South Carolina 20230222",42.9
"Alabama","wins","Defensive_3Ppct","Arkansas 20230225",50
"Alabama","wins","Defensive_3Ppct","Auburn 20230301",60
"Alabama","wins","Defensive_3Ppct","Mississippi State 20230310",7.7
"Alabama","wins","Defensive_3Ppct","Missouri 20230311",28
"Alabama","wins","Defensive_3Ppct","Texas A&M 20230312",33.3
"Alabama","wins","Defensive_3Ppct","Texas A&M-CC 20230316",35
"Alabama","wins","Defensive_3Ppct","Maryland 20230318",12.5
"Alabama","losses","Defensive_3Ppct","Connecticut 20221125",37.5
"Alabama","losses","Defensive_3Ppct","Gonzaga 20221217",41.2
"Alabama","losses","Defensive_3Ppct","Oklahoma 20230128",69.2
"Alabama","losses","Defensive_3Ppct","Tennessee 20230215",26.1
"Alabama","losses","Defensive_3Ppct","Texas A&M 20230304",25
"Alabama","losses","Defensive_3Ppct","San Diego State 20230324",35.3
"Alabama","conf","Defensive_3Ppct","Mississippi State 20221228",37.5
"Alabama","conf","Defensive_3Ppct","Ole Miss 20230103",8.3
"Alabama","conf","Defensive_3Ppct","Kentucky 20230107",25
"Alabama","conf","Defensive_3Ppct","Arkansas 20230111",20
"Alabama","conf","Defensive_3Ppct","LSU 20230114",38.1
"Alabama","conf","Defensive_3Ppct","Vanderbilt 20230117",18.2
"Alabama","conf","Defensive_3Ppct","Missouri 20230121",10.7
"Alabama","conf","Defensive_3Ppct","Mississippi State 20230125",20
"Alabama","conf","Defensive_3Ppct","Vanderbilt 20230131",10
"Alabama","conf","Defensive_3Ppct","LSU 20230204",25.9
"Alabama","conf","Defensive_3Ppct","Florida 20230208",28.6
"Alabama","conf","Defensive_3Ppct","Auburn 20230211",29.2
"Alabama","conf","Defensive_3Ppct","Tennessee 20230215",26.1
"Alabama","conf","Defensive_3Ppct","Georgia 20230218",30.8
"Alabama","conf","Defensive_3Ppct","South Carolina 20230222",42.9
"Alabama","conf","Defensive_3Ppct","Arkansas 20230225",50
"Alabama","conf","Defensive_3Ppct","Auburn 20230301",60
"Alabama","conf","Defensive_3Ppct","Texas A&M 20230304",25
"Alabama","recency5","Defensive_TOpct","Missouri 20230311",7.2
"Alabama","recency5","Defensive_TOpct","Texas A&M 20230312",18.7
"Alabama","recency5","Defensive_TOpct","Texas A&M-CC 20230316",8.2
"Alabama","recency5","Defensive_TOpct","Maryland 20230318",19.4
"Alabama","recency5","Defensive_TOpct","San Diego State 20230324",16.1
"Alabama","recency10","Defensive_TOpct","South Carolina 20230222",14.8
"Alabama","recency10","Defensive_TOpct","Arkansas 20230225",13.5
"Alabama","recency10","Defensive_TOpct","Auburn 20230301",22.3
"Alabama","recency10","Defensive_TOpct","Texas A&M 20230304",19
"Alabama","recency10","Defensive_TOpct","Mississippi State 20230310",18.8
"Alabama","recency10","Defensive_TOpct","Missouri 20230311",7.2
"Alabama","recency10","Defensive_TOpct","Texas A&M 20230312",18.7
"Alabama","recency10","Defensive_TOpct","Texas A&M-CC 20230316",8.2
"Alabama","recency10","Defensive_TOpct","Maryland 20230318",19.4
"Alabama","recency10","Defensive_TOpct","San Diego State 20230324",16.1
"Alabama","home","Defensive_TOpct","Longwood 20221107",12.8
"Alabama","home","Defensive_TOpct","Liberty 20221111",19.2
"Alabama","home","Defensive_TOpct","Jacksonville State 20221118",20.1
"Alabama","home","Defensive_TOpct","South Dakota State 20221203",15.8
"Alabama","home","Defensive_TOpct","Memphis 20221213",12
"Alabama","home","Defensive_TOpct","Jackson St. 20221220",22.7
"Alabama","home","Defensive_TOpct","Ole Miss 20230103",17.8
"Alabama","home","Defensive_TOpct","Kentucky 20230107",16.3
"Alabama","home","Defensive_TOpct","LSU 20230114",15.1
"Alabama","home","Defensive_TOpct","Mississippi State 20230125",22
"Alabama","home","Defensive_TOpct","Vanderbilt 20230131",22.9
"Alabama","home","Defensive_TOpct","Florida 20230208",13.3
"Alabama","home","Defensive_TOpct","Georgia 20230218",11.3
"Alabama","home","Defensive_TOpct","Arkansas 20230225",13.5
"Alabama","home","Defensive_TOpct","Auburn 20230301",22.3
"Alabama","away","Defensive_TOpct","South Alabama 20221115",12.2
"Alabama","away","Defensive_TOpct","Michigan State 20221124",15.2
"Alabama","away","Defensive_TOpct","Connecticut 20221125",16.3
"Alabama","away","Defensive_TOpct","North Carolina 20221127",17.8
"Alabama","away","Defensive_TOpct","Houston 20221210",13.9
"Alabama","away","Defensive_TOpct","Gonzaga 20221217",10.9
"Alabama","away","Defensive_TOpct","Mississippi State 20221228",19.6
"Alabama","away","Defensive_TOpct","Arkansas 20230111",19.6
"Alabama","away","Defensive_TOpct","Vanderbilt 20230117",11.9
"Alabama","away","Defensive_TOpct","Missouri 20230121",13.1
"Alabama","away","Defensive_TOpct","Oklahoma 20230128",17.4
"Alabama","away","Defensive_TOpct","LSU 20230204",11.3
"Alabama","away","Defensive_TOpct","Auburn 20230211",16
"Alabama","away","Defensive_TOpct","Tennessee 20230215",11.6
"Alabama","away","Defensive_TOpct","South Carolina 20230222",14.8
"Alabama","away","Defensive_TOpct","Texas A&M 20230304",19
"Alabama","away","Defensive_TOpct","Mississippi State 20230310",18.8
"Alabama","away","Defensive_TOpct","Missouri 20230311",7.2
"Alabama","away","Defensive_TOpct","Texas A&M 20230312",18.7
"Alabama","away","Defensive_TOpct","Texas A&M-CC 20230316",8.2
"Alabama","away","Defensive_TOpct","Maryland 20230318",19.4
"Alabama","away","Defensive_TOpct","San Diego State 20230324",16.1
"Alabama","net50","Defensive_TOpct","Liberty 20221111",19.2
"Alabama","net50","Defensive_TOpct","Michigan State 20221124",15.2
"Alabama","net50","Defensive_TOpct","Connecticut 20221125",16.3
"Alabama","net50","Defensive_TOpct","North Carolina 20221127",17.8
"Alabama","net50","Defensive_TOpct","Houston 20221210",13.9
"Alabama","net50","Defensive_TOpct","Memphis 20221213",12
"Alabama","net50","Defensive_TOpct","Gonzaga 20221217",10.9
"Alabama","net50","Defensive_TOpct","Mississippi State 20221228",19.6
"Alabama","net50","Defensive_TOpct","Kentucky 20230107",16.3
"Alabama","net50","Defensive_TOpct","Arkansas 20230111",19.6
"Alabama","net50","Defensive_TOpct","Missouri 20230121",13.1
"Alabama","net50","Defensive_TOpct","Mississippi State 20230125",22
"Alabama","net50","Defensive_TOpct","Auburn 20230211",16
"Alabama","net50","Defensive_TOpct","Tennessee 20230215",11.6
"Alabama","net50","Defensive_TOpct","Arkansas 20230225",13.5
"Alabama","net50","Defensive_TOpct","Auburn 20230301",22.3
"Alabama","net50","Defensive_TOpct","Texas A&M 20230304",19
"Alabama","net50","Defensive_TOpct","Mississippi State 20230310",18.8
"Alabama","net50","Defensive_TOpct","Missouri 20230311",7.2
"Alabama","net50","Defensive_TOpct","Texas A&M 20230312",18.7
"Alabama","net50","Defensive_TOpct","Maryland 20230318",19.4
"Alabama","net50","Defensive_TOpct","San Diego State 20230324",16.1
"Alabama","net100","Defensive_TOpct","Liberty 20221111",19.2
"Alabama","net100","Defensive_TOpct","Michigan State 20221124",15.2
"Alabama","net100","Defensive_TOpct","Connecticut 20221125",16.3
"Alabama","net100","Defensive_TOpct","North Carolina 20221127",17.8
"Alabama","net100","Defensive_TOpct","Houston 20221210",13.9
"Alabama","net100","Defensive_TOpct","Memphis 20221213",12
"Alabama","net100","Defensive_TOpct","Gonzaga 20221217",10.9
"Alabama","net100","Defensive_TOpct","Mississippi State 20221228",19.6
"Alabama","net100","Defensive_TOpct","Kentucky 20230107",16.3
"Alabama","net100","Defensive_TOpct","Arkansas 20230111",19.6
"Alabama","net100","Defensive_TOpct","Vanderbilt 20230117",11.9
"Alabama","net100","Defensive_TOpct","Missouri 20230121",13.1
"Alabama","net100","Defensive_TOpct","Mississippi State 20230125",22
"Alabama","net100","Defensive_TOpct","Oklahoma 20230128",17.4
"Alabama","net100","Defensive_TOpct","Vanderbilt 20230131",22.9
"Alabama","net100","Defensive_TOpct","Florida 20230208",13.3
"Alabama","net100","Defensive_TOpct","Auburn 20230211",16
"Alabama","net100","Defensive_TOpct","Tennessee 20230215",11.6
"Alabama","net100","Defensive_TOpct","Arkansas 20230225",13.5
"Alabama","net100","Defensive_TOpct","Auburn 20230301",22.3
"Alabama","net100","Defensive_TOpct","Texas A&M 20230304",19
"Alabama","net100","Defensive_TOpct","Mississippi State 20230310",18.8
"Alabama","net100","Defensive_TOpct","Missouri 20230311",7.2
"Alabama","net100","Defensive_TOpct","Texas A&M 20230312",18.7
"Alabama","net100","Defensive_TOpct","Maryland 20230318",19.4
"Alabama","net100","Defensive_TOpct","San Diego State 20230324",16.1
"Alabama","wins","Defensive_TOpct","Longwood 20221107",12.8
"Alabama","wins","Defensive_TOpct","Liberty 20221111",19.2
"Alabama","wins","Defensive_TOpct","South Alabama 20221115",12.2
"Alabama","wins","Defensive_TOpct","Jacksonville State 20221118",20.1
"Alabama","wins","Defensive_TOpct","Michigan State 20221124",15.2
"Alabama","wins","Defensive_TOpct","North Carolina 20221127",17.8
"Alabama","wins","Defensive_TOpct","South Dakota State 20221203",15.8
"Alabama","wins","Defensive_TOpct","Houston 20221210",13.9
"Alabama","wins","Defensive_TOpct","Memphis 20221213",12
"Alabama","wins","Defensive_TOpct","Jackson St. 20221220",22.7
"Alabama","wins","Defensive_TOpct","Mississippi State 20221228",19.6
"Alabama","wins","Defensive_TOpct","Ole Miss 20230103",17.8
"Alabama","wins","Defensive_TOpct","Kentucky 20230107",16.3
"Alabama","wins","Defensive_TOpct","Arkansas 20230111",19.6
"Alabama","wins","Defensive_TOpct","LSU 20230114",15.1
"Alabama","wins","Defensive_TOpct","Vanderbilt 20230117",11.9
"Alabama","wins","Defensive_TOpct","Missouri 20230121",13.1
"Alabama","wins","Defensive_TOpct","Mississippi State 20230125",22
"Alabama","wins","Defensive_TOpct","Vanderbilt 20230131",22.9
"Alabama","wins","Defensive_TOpct","LSU 20230204",11.3
"Alabama","wins","Defensive_TOpct","Florida 20230208",13.3
"Alabama","wins","Defensive_TOpct","Auburn 20230211",16
"Alabama","wins","Defensive_TOpct","Georgia 20230218",11.3
"Alabama","wins","Defensive_TOpct","South Carolina 20230222",14.8
"Alabama","wins","Defensive_TOpct","Arkansas 20230225",13.5
"Alabama","wins","Defensive_TOpct","Auburn 20230301",22.3
"Alabama","wins","Defensive_TOpct","Mississippi State 20230310",18.8
"Alabama","wins","Defensive_TOpct","Missouri 20230311",7.2
"Alabama","wins","Defensive_TOpct","Texas A&M 20230312",18.7
"Alabama","wins","Defensive_TOpct","Texas A&M-CC 20230316",8.2
"Alabama","wins","Defensive_TOpct","Maryland 20230318",19.4
"Alabama","losses","Defensive_TOpct","Connecticut 20221125",16.3
"Alabama","losses","Defensive_TOpct","Gonzaga 20221217",10.9
"Alabama","losses","Defensive_TOpct","Oklahoma 20230128",17.4
"Alabama","losses","Defensive_TOpct","Tennessee 20230215",11.6
"Alabama","losses","Defensive_TOpct","Texas A&M 20230304",19
"Alabama","losses","Defensive_TOpct","San Diego State 20230324",16.1
"Alabama","conf","Defensive_TOpct","Mississippi State 20221228",19.6
"Alabama","conf","Defensive_TOpct","Ole Miss 20230103",17.8
"Alabama","conf","Defensive_TOpct","Kentucky 20230107",16.3
"Alabama","conf","Defensive_TOpct","Arkansas 20230111",19.6
"Alabama","conf","Defensive_TOpct","LSU 20230114",15.1
"Alabama","conf","Defensive_TOpct","Vanderbilt 20230117",11.9
"Alabama","conf","Defensive_TOpct","Missouri 20230121",13.1
"Alabama","conf","Defensive_TOpct","Mississippi State 20230125",22
"Alabama","conf","Defensive_TOpct","Vanderbilt 20230131",22.9
"Alabama","conf","Defensive_TOpct","LSU 20230204",11.3
"Alabama","conf","Defensive_TOpct","Florida 20230208",13.3
"Alabama","conf","Defensive_TOpct","Auburn 20230211",16
"Alabama","conf","Defensive_TOpct","Tennessee 20230215",11.6
"Alabama","conf","Defensive_TOpct","Georgia 20230218",11.3
"Alabama","conf","Defensive_TOpct","South Carolina 20230222",14.8
"Alabama","conf","Defensive_TOpct","Arkansas 20230225",13.5
"Alabama","conf","Defensive_TOpct","Auburn 20230301",22.3
"Alabama","conf","Defensive_TOpct","Texas A&M 20230304",19
"Alabama","recency5","Defensive_OREBpct","Missouri 20230311",18.6
"Alabama","recency5","Defensive_OREBpct","Texas A&M 20230312",37
"Alabama","recency5","Defensive_OREBpct","Texas A&M-CC 20230316",34
"Alabama","recency5","Defensive_OREBpct","Maryland 20230318",25.6
"Alabama","recency5","Defensive_OREBpct","San Diego State 20230324",34.7
"Alabama","recency10","Defensive_OREBpct","South Carolina 20230222",14.7
"Alabama","recency10","Defensive_OREBpct","Arkansas 20230225",27.7
"Alabama","recency10","Defensive_OREBpct","Auburn 20230301",34.2
"Alabama","recency10","Defensive_OREBpct","Texas A&M 20230304",17.6
"Alabama","recency10","Defensive_OREBpct","Mississippi State 20230310",33.3
"Alabama","recency10","Defensive_OREBpct","Missouri 20230311",18.6
"Alabama","recency10","Defensive_OREBpct","Texas A&M 20230312",37
"Alabama","recency10","Defensive_OREBpct","Texas A&M-CC 20230316",34
"Alabama","recency10","Defensive_OREBpct","Maryland 20230318",25.6
"Alabama","recency10","Defensive_OREBpct","San Diego State 20230324",34.7
"Alabama","home","Defensive_OREBpct","Longwood 20221107",21.1
"Alabama","home","Defensive_OREBpct","Liberty 20221111",15.4
"Alabama","home","Defensive_OREBpct","Jacksonville State 20221118",23.1
"Alabama","home","Defensive_OREBpct","South Dakota State 20221203",21.1
"Alabama","home","Defensive_OREBpct","Memphis 20221213",33.3
"Alabama","home","Defensive_OREBpct","Jackson St. 20221220",26.7
"Alabama","home","Defensive_OREBpct","Ole Miss 20230103",36.2
"Alabama","home","Defensive_OREBpct","Kentucky 20230107",37.7
"Alabama","home","Defensive_OREBpct","LSU 20230114",30.4
"Alabama","home","Defensive_OREBpct","Mississippi State 20230125",25
"Alabama","home","Defensive_OREBpct","Vanderbilt 20230131",30
"Alabama","home","Defensive_OREBpct","Florida 20230208",28.3
"Alabama","home","Defensive_OREBpct","Georgia 20230218",19.6
"Alabama","home","Defensive_OREBpct","Arkansas 20230225",27.7
"Alabama","home","Defensive_OREBpct","Auburn 20230301",34.2
"Alabama","away","Defensive_OREBpct","South Alabama 20221115",28.3
"Alabama","away","Defensive_OREBpct","Michigan State 20221124",32.6
"Alabama","away","Defensive_OREBpct","Connecticut 20221125",27.8
"Alabama","away","Defensive_OREBpct","North Carolina 20221127",31.5
"Alabama","away","Defensive_OREBpct","Houston 20221210",28.9
"Alabama","away","Defensive_OREBpct","Gonzaga 20221217",17.6
"Alabama","away","Defensive_OREBpct","Mississippi State 20221228",25
"Alabama","away","Defensive_OREBpct","Arkansas 20230111",25.6
"Alabama","away","Defensive_OREBpct","Vanderbilt 20230117",29.4
"Alabama","away","Defensive_OREBpct","Missouri 20230121",27.4
"Alabama","away","Defensive_OREBpct","Oklahoma 20230128",23.1
"Alabama","away","Defensive_OREBpct","LSU 20230204",29.6
"Alabama","away","Defensive_OREBpct","Auburn 20230211",36.4
"Alabama","away","Defensive_OREBpct","Tennessee 20230215",27.1
"Alabama","away","Defensive_OREBpct","South Carolina 20230222",14.7
"Alabama","away","Defensive_OREBpct","Texas A&M 20230304",17.6
"Alabama","away","Defensive_OREBpct","Mississippi State 20230310",33.3
"Alabama","away","Defensive_OREBpct","Missouri 20230311",18.6
"Alabama","away","Defensive_OREBpct","Texas A&M 20230312",37
"Alabama","away","Defensive_OREBpct","Texas A&M-CC 20230316",34
"Alabama","away","Defensive_OREBpct","Maryland 20230318",25.6
"Alabama","away","Defensive_OREBpct","San Diego State 20230324",34.7
"Alabama","net50","Defensive_OREBpct","Liberty 20221111",15.4
"Alabama","net50","Defensive_OREBpct","Michigan State 20221124",32.6
"Alabama","net50","Defensive_OREBpct","Connecticut 20221125",27.8
"Alabama","net50","Defensive_OREBpct","North Carolina 20221127",31.5
"Alabama","net50","Defensive_OREBpct","Houston 20221210",28.9
"Alabama","net50","Defensive_OREBpct","Memphis 20221213",33.3
"Alabama","net50","Defensive_OREBpct","Gonzaga 20221217",17.6
"Alabama","net50","Defensive_OREBpct","Mississippi State 20221228",25
"Alabama","net50","Defensive_OREBpct","Kentucky 20230107",37.7
"Alabama","net50","Defensive_OREBpct","Arkansas 20230111",25.6
"Alabama","net50","Defensive_OREBpct","Missouri 20230121",27.4
"Alabama","net50","Defensive_OREBpct","Mississippi State 20230125",25
"Alabama","net50","Defensive_OREBpct","Auburn 20230211",36.4
"Alabama","net50","Defensive_OREBpct","Tennessee 20230215",27.1
"Alabama","net50","Defensive_OREBpct","Arkansas 20230225",27.7
"Alabama","net50","Defensive_OREBpct","Auburn 20230301",34.2
"Alabama","net50","Defensive_OREBpct","Texas A&M 20230304",17.6
"Alabama","net50","Defensive_OREBpct","Mississippi State 20230310",33.3
"Alabama","net50","Defensive_OREBpct","Missouri 20230311",18.6
"Alabama","net50","Defensive_OREBpct","Texas A&M 20230312",37
"Alabama","net50","Defensive_OREBpct","Maryland 20230318",25.6
"Alabama","net50","Defensive_OREBpct","San Diego State 20230324",34.7
"Alabama","net100","Defensive_OREBpct","Liberty 20221111",15.4
"Alabama","net100","Defensive_OREBpct","Michigan State 20221124",32.6
"Alabama","net100","Defensive_OREBpct","Connecticut 20221125",27.8
"Alabama","net100","Defensive_OREBpct","North Carolina 20221127",31.5
"Alabama","net100","Defensive_OREBpct","Houston 20221210",28.9
"Alabama","net100","Defensive_OREBpct","Memphis 20221213",33.3
"Alabama","net100","Defensive_OREBpct","Gonzaga 20221217",17.6
"Alabama","net100","Defensive_OREBpct","Mississippi State 20221228",25
"Alabama","net100","Defensive_OREBpct","Kentucky 20230107",37.7
"Alabama","net100","Defensive_OREBpct","Arkansas 20230111",25.6
"Alabama","net100","Defensive_OREBpct","Vanderbilt 20230117",29.4
"Alabama","net100","Defensive_OREBpct","Missouri 20230121",27.4
"Alabama","net100","Defensive_OREBpct","Mississippi State 20230125",25
"Alabama","net100","Defensive_OREBpct","Oklahoma 20230128",23.1
"Alabama","net100","Defensive_OREBpct","Vanderbilt 20230131",30
"Alabama","net100","Defensive_OREBpct","Florida 20230208",28.3
"Alabama","net100","Defensive_OREBpct","Auburn 20230211",36.4
"Alabama","net100","Defensive_OREBpct","Tennessee 20230215",27.1
"Alabama","net100","Defensive_OREBpct","Arkansas 20230225",27.7
"Alabama","net100","Defensive_OREBpct","Auburn 20230301",34.2
"Alabama","net100","Defensive_OREBpct","Texas A&M 20230304",17.6
"Alabama","net100","Defensive_OREBpct","Mississippi State 20230310",33.3
"Alabama","net100","Defensive_OREBpct","Missouri 20230311",18.6
"Alabama","net100","Defensive_OREBpct","Texas A&M 20230312",37
"Alabama","net100","Defensive_OREBpct","Maryland 20230318",25.6
"Alabama","net100","Defensive_OREBpct","San Diego State 20230324",34.7
"Alabama","wins","Defensive_OREBpct","Longwood 20221107",21.1
"Alabama","wins","Defensive_OREBpct","Liberty 20221111",15.4
"Alabama","wins","Defensive_OREBpct","South Alabama 20221115",28.3
"Alabama","wins","Defensive_OREBpct","Jacksonville State 20221118",23.1
"Alabama","wins","Defensive_OREBpct","Michigan State 20221124",32.6
"Alabama","wins","Defensive_OREBpct","North Carolina 20221127",31.5
"Alabama","wins","Defensive_OREBpct","South Dakota State 20221203",21.1
"Alabama","wins","Defensive_OREBpct","Houston 20221210",28.9
"Alabama","wins","Defensive_OREBpct","Memphis 20221213",33.3
"Alabama","wins","Defensive_OREBpct","Jackson St. 20221220",26.7
"Alabama","wins","Defensive_OREBpct","Mississippi State 20221228",25
"Alabama","wins","Defensive_OREBpct","Ole Miss 20230103",36.2
"Alabama","wins","Defensive_OREBpct","Kentucky 20230107",37.7
"Alabama","wins","Defensive_OREBpct","Arkansas 20230111",25.6
"Alabama","wins","Defensive_OREBpct","LSU 20230114",30.4
"Alabama","wins","Defensive_OREBpct","Vanderbilt 20230117",29.4
"Alabama","wins","Defensive_OREBpct","Missouri 20230121",27.4
"Alabama","wins","Defensive_OREBpct","Mississippi State 20230125",25
"Alabama","wins","Defensive_OREBpct","Vanderbilt 20230131",30
"Alabama","wins","Defensive_OREBpct","LSU 20230204",29.6
"Alabama","wins","Defensive_OREBpct","Florida 20230208",28.3
"Alabama","wins","Defensive_OREBpct","Auburn 20230211",36.4
"Alabama","wins","Defensive_OREBpct","Georgia 20230218",19.6
"Alabama","wins","Defensive_OREBpct","South Carolina 20230222",14.7
"Alabama","wins","Defensive_OREBpct","Arkansas 20230225",27.7
"Alabama","wins","Defensive_OREBpct","Auburn 20230301",34.2
"Alabama","wins","Defensive_OREBpct","Mississippi State 20230310",33.3
"Alabama","wins","Defensive_OREBpct","Missouri 20230311",18.6
"Alabama","wins","Defensive_OREBpct","Texas A&M 20230312",37
"Alabama","wins","Defensive_OREBpct","Texas A&M-CC 20230316",34
"Alabama","wins","Defensive_OREBpct","Maryland 20230318",25.6
"Alabama","losses","Defensive_OREBpct","Connecticut 20221125",27.8
"Alabama","losses","Defensive_OREBpct","Gonzaga 20221217",17.6
"Alabama","losses","Defensive_OREBpct","Oklahoma 20230128",23.1
"Alabama","losses","Defensive_OREBpct","Tennessee 20230215",27.1
"Alabama","losses","Defensive_OREBpct","Texas A&M 20230304",17.6
"Alabama","losses","Defensive_OREBpct","San Diego State 20230324",34.7
"Alabama","conf","Defensive_OREBpct","Mississippi State 20221228",25
"Alabama","conf","Defensive_OREBpct","Ole Miss 20230103",36.2
"Alabama","conf","Defensive_OREBpct","Kentucky 20230107",37.7
"Alabama","conf","Defensive_OREBpct","Arkansas 20230111",25.6
"Alabama","conf","Defensive_OREBpct","LSU 20230114",30.4
"Alabama","conf","Defensive_OREBpct","Vanderbilt 20230117",29.4
"Alabama","conf","Defensive_OREBpct","Missouri 20230121",27.4
"Alabama","conf","Defensive_OREBpct","Mississippi State 20230125",25
"Alabama","conf","Defensive_OREBpct","Vanderbilt 20230131",30
"Alabama","conf","Defensive_OREBpct","LSU 20230204",29.6
"Alabama","conf","Defensive_OREBpct","Florida 20230208",28.3
"Alabama","conf","Defensive_OREBpct","Auburn 20230211",36.4
"Alabama","conf","Defensive_OREBpct","Tennessee 20230215",27.1
"Alabama","conf","Defensive_OREBpct","Georgia 20230218",19.6
"Alabama","conf","Defensive_OREBpct","South Carolina 20230222",14.7
"Alabama","conf","Defensive_OREBpct","Arkansas 20230225",27.7
"Alabama","conf","Defensive_OREBpct","Auburn 20230301",34.2
"Alabama","conf","Defensive_OREBpct","Texas A&M 20230304",17.6
"Alabama","recency5","Defensive_FTr","Missouri 20230311",11.8
"Alabama","recency5","Defensive_FTr","Texas A&M 20230312",37.5
"Alabama","recency5","Defensive_FTr","Texas A&M-CC 20230316",24
"Alabama","recency5","Defensive_FTr","Maryland 20230318",38.9
"Alabama","recency5","Defensive_FTr","San Diego State 20230324",31.9
"Alabama","recency10","Defensive_FTr","South Carolina 20230222",21
"Alabama","recency10","Defensive_FTr","Arkansas 20230225",41.4
"Alabama","recency10","Defensive_FTr","Auburn 20230301",38.1
"Alabama","recency10","Defensive_FTr","Texas A&M 20230304",52.8
"Alabama","recency10","Defensive_FTr","Mississippi State 20230310",27.6
"Alabama","recency10","Defensive_FTr","Missouri 20230311",11.8
"Alabama","recency10","Defensive_FTr","Texas A&M 20230312",37.5
"Alabama","recency10","Defensive_FTr","Texas A&M-CC 20230316",24
"Alabama","recency10","Defensive_FTr","Maryland 20230318",38.9
"Alabama","recency10","Defensive_FTr","San Diego State 20230324",31.9
"Alabama","home","Defensive_FTr","Longwood 20221107",26.8
"Alabama","home","Defensive_FTr","Liberty 20221111",36.4
"Alabama","home","Defensive_FTr","Jacksonville State 20221118",38.9
"Alabama","home","Defensive_FTr","South Dakota State 20221203",18
"Alabama","home","Defensive_FTr","Memphis 20221213",31.6
"Alabama","home","Defensive_FTr","Jackson St. 20221220",22.7
"Alabama","home","Defensive_FTr","Ole Miss 20230103",24.6
"Alabama","home","Defensive_FTr","Kentucky 20230107",11
"Alabama","home","Defensive_FTr","LSU 20230114",47.5
"Alabama","home","Defensive_FTr","Mississippi State 20230125",21.4
"Alabama","home","Defensive_FTr","Vanderbilt 20230131",17.2
"Alabama","home","Defensive_FTr","Florida 20230208",49.2
"Alabama","home","Defensive_FTr","Georgia 20230218",53.6
"Alabama","home","Defensive_FTr","Arkansas 20230225",41.4
"Alabama","home","Defensive_FTr","Auburn 20230301",38.1
"Alabama","away","Defensive_FTr","South Alabama 20221115",25.4
"Alabama","away","Defensive_FTr","Michigan State 20221124",40.3
"Alabama","away","Defensive_FTr","Connecticut 20221125",40
"Alabama","away","Defensive_FTr","North Carolina 20221127",22
"Alabama","away","Defensive_FTr","Houston 20221210",34.4
"Alabama","away","Defensive_FTr","Gonzaga 20221217",27.1
"Alabama","away","Defensive_FTr","Mississippi State 20221228",65.5
"Alabama","away","Defensive_FTr","Arkansas 20230111",37.7
"Alabama","away","Defensive_FTr","Vanderbilt 20230117",27.4
"Alabama","away","Defensive_FTr","Missouri 20230121",27.1
"Alabama","away","Defensive_FTr","Oklahoma 20230128",32.2
"Alabama","away","Defensive_FTr","LSU 20230204",50
"Alabama","away","Defensive_FTr","Auburn 20230211",41.9
